ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(wks)	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	Drug	DrugDose	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed	TestNumber
22658	Oral methamphetamine	SUC0057	026140	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	F	2023-10-13T00:00:00Z	7/24/2023 0:00:00	Marina	11.57	19.1	82.5	81.8	77.8	79.4	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											336047.13	026140_10/13/2023	026140_10/13/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.7	2.39999999999999	0.661971830985916	0.00492146596858639	3
22678	Oral methamphetamine	SUC0057	026140	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	F	2023-10-15T00:00:00Z	7/24/2023 0:00:00	Marina	11.85	18.9	77.8	79.4	74.5	74.6	2							Day 7-9	Methamphetamine drinking	40	mg_L	""	""											306671.96	026140_10/15/2023	026140_10/15/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.3	4.8	0.407407407407407	0.00349206349206349	4
22698	Oral methamphetamine	SUC0057	026140	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	F	2023-10-17T00:00:00Z	7/24/2023 0:00:00	Marina	12.14	19.7	79.4	74.6	75.9	71.4	2							Day 9-11	Methamphetamine drinking	80	mg_L	""	""											305911.68	026140_10/17/2023	026140_10/17/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.5	3.2	0.522388059701492	0.00710659898477157	5
22718	Oral methamphetamine	SUC0057	026140	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	F	2023-10-19T00:00:00Z	7/24/2023 0:00:00	Marina	12.42	18.4	75.9	71.4	73	65.5	2							Day 11-13	Methamphetamine drinking	80	mg_L	""	""											301125.01	026140_10/19/2023	026140_10/19/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.90000000000001	5.90000000000001	0.329545454545455	0.00630434782608697	6
22619	Oral methamphetamine	SUC0057	026141	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-09T00:00:00Z	7/24/2023 0:00:00	Marina	11	27.3	81.7	84.2	79.3	80.6	2							Day 1-3	Methamphetamine drinking	20	mg_L	""	""											237319.05	026141_10/9/2023	026141_10/9/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.40000000000001	3.59999999999999	0.400000000000001	0.000879120879120881	1
22639	Oral methamphetamine	SUC0057	026141	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-11T00:00:00Z	7/24/2023 0:00:00	Marina	11.28	27.4	79.3	80.6	73.7	78.9	2							Day 3-5	Methamphetamine drinking	20	mg_L	""	""											213299.64	026141_10/11/2023	026141_10/11/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.59999999999999	1.7	0.767123287671232	0.00204379562043795	2
22659	Oral methamphetamine	SUC0057	026141	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-13T00:00:00Z	7/24/2023 0:00:00	Marina	11.57	28.1	81	78.9	77.2	76.6	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											222533.79	026141_10/13/2023	026141_10/13/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.8	2.3	0.622950819672131	0.00270462633451957	3
22679	Oral methamphetamine	SUC0057	026141	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-15T00:00:00Z	7/24/2023 0:00:00	Marina	11.85	27.5	77.2	76.6	72.6	75.6	2							Day 7-9	Methamphetamine drinking	40	mg_L	""	""											203807.99	026141_10/15/2023	026141_10/15/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.59999999999999	1	0.821428571428571	0.00334545454545454	4
22699	Oral methamphetamine	SUC0057	026141	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-17T00:00:00Z	7/24/2023 0:00:00	Marina	12.14	27.8	82.6	75.6	79.7	72.8	2							Day 9-11	Methamphetamine drinking	80	mg_L	""	""											236806.47	026141_10/17/2023	026141_10/17/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.90000000000001	2.80000000000001	0.508771929824561	0.00417266187050361	5
22719	Oral methamphetamine	SUC0057	026141	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-19T00:00:00Z	7/24/2023 0:00:00	Marina	12.42	27.3	79.7	72.8	77.4	68.4	2							Day 11-13	Methamphetamine drinking	80	mg_L	""	""											225962.63	026141_10/19/2023	026141_10/19/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.3	4.39999999999999	0.343283582089552	0.00336996336996337	6
22620	Oral methamphetamine	SUC0057	026147	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-09T00:00:00Z	7/24/2023 0:00:00	Marina	11	23.4	83.9	83.4	81.8	79.9	2							Day 1-3	Methamphetamine drinking	20	mg_L	""	""											293291.47	026147_10/9/2023	026147_10/9/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.10000000000001	3.5	0.375000000000001	0.000897435897435901	1
22640	Oral methamphetamine	SUC0057	026147	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-11T00:00:00Z	7/24/2023 0:00:00	Marina	11.28	23.4	81.8	79.9	79.7	75.5	2							Day 3-5	Methamphetamine drinking	20	mg_L	""	""											278609.4	026147_10/11/2023	026147_10/11/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.09999999999999	4.40000000000001	0.323076923076922	0.000897435897435895	2
22660	Oral methamphetamine	SUC0057	026147	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-13T00:00:00Z	7/24/2023 0:00:00	Marina	11.57	23.6	81.6	75.5	80.4	69.9	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											277993.22	026147_10/13/2023	026147_10/13/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.2	5.59999999999999	0.176470588235295	0.00101694915254238	3
22680	Oral methamphetamine	SUC0057	026147	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-15T00:00:00Z	7/24/2023 0:00:00	Marina	11.85	23.8	80.4	69.9	79.7	64	2							Day 7-9	Methamphetamine drinking	40	mg_L	""	""											269238.65	026147_10/15/2023	026147_10/15/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.700000000000003	5.90000000000001	0.106060606060606	0.00058823529411765	4
22700	Oral methamphetamine	SUC0057	026147	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-17T00:00:00Z	7/24/2023 0:00:00	Marina	12.14	23.7	83.2	82.5	82.5	76.8	2							Day 9-11	Methamphetamine drinking	80	mg_L	""	""											289620.22	026147_10/17/2023	026147_10/17/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.700000000000003	5.7	0.109375	0.00118143459915612	5
22720	Oral methamphetamine	SUC0057	026147	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-19T00:00:00Z	7/24/2023 0:00:00	Marina	12.42	23.6	82.5	76.8	81.7	70.2	2							Day 11-13	Methamphetamine drinking	80	mg_L	""	""											285603.78	026147_10/19/2023	026147_10/19/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.799999999999997	6.59999999999999	0.108108108108108	0.00135593220338983	6
22621	Oral methamphetamine	SUC0057	026148	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-09T00:00:00Z	7/24/2023 0:00:00	Marina	11	24.3	80.7	84.3	77.6	82.1	2							Day 1-3	Methamphetamine drinking	20	mg_L	""	""											257708.64	026148_10/9/2023	026148_10/9/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.09999999999999	2.19999999999999	0.584905660377359	0.00127572016460905	1
22641	Oral methamphetamine	SUC0057	026148	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-11T00:00:00Z	7/24/2023 0:00:00	Marina	11.28	24.7	77.6	82.1	73.5	80.1	2							Day 3-5	Methamphetamine drinking	20	mg_L	""	""											230914.97	026148_10/11/2023	026148_10/11/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.10000000000001	2	0.672131147540984	0.00165991902834008	2
22661	Oral methamphetamine	SUC0057	026148	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-13T00:00:00Z	7/24/2023 0:00:00	Marina	11.57	24.8	83.9	80.1	79.9	78.9	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											270306.87	026148_10/13/2023	026148_10/13/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4	1.2	0.769230769230769	0.0032258064516129	3
22681	Oral methamphetamine	SUC0057	026148	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-15T00:00:00Z	7/24/2023 0:00:00	Marina	11.85	24.3	79.9	78.9	75.5	77.7	2							Day 7-9	Methamphetamine drinking	40	mg_L	""	""											248248.98	026148_10/15/2023	026148_10/15/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.40000000000001	1.2	0.785714285714286	0.00362139917695474	4
22701	Oral methamphetamine	SUC0057	026148	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-17T00:00:00Z	7/24/2023 0:00:00	Marina	12.14	24.6	82.4	77.7	78	76.2	2							Day 9-11	Methamphetamine drinking	80	mg_L	""	""											261268.29	026148_10/17/2023	026148_10/17/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.40000000000001	1.5	0.745762711864407	0.00715447154471546	5
22721	Oral methamphetamine	SUC0057	026148	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-19T00:00:00Z	7/24/2023 0:00:00	Marina	12.42	24.2	78	76.2	75.2	72.4	2							Day 11-13	Methamphetamine drinking	80	mg_L	""	""											242380.14	026148_10/19/2023	026148_10/19/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.8	3.8	0.424242424242424	0.00462809917355372	6
22622	Oral methamphetamine	SUC0057	026149	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-09T00:00:00Z	7/24/2023 0:00:00	Marina	11	25.6	82.7	82.3	81.2	77.5	2							Day 1-3	Methamphetamine drinking	20	mg_L	""	""											262314.02	026149_10/9/2023	026149_10/9/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.5	4.8	0.238095238095238	0.0005859375	1
22642	Oral methamphetamine	SUC0057	026149	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-11T00:00:00Z	7/24/2023 0:00:00	Marina	11.28	25.7	81.2	77.5	75.5	76.2	2							Day 3-5	Methamphetamine drinking	20	mg_L	""	""											238544.72	026149_10/11/2023	026149_10/11/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.7	1.3	0.814285714285715	0.00221789883268483	2
22662	Oral methamphetamine	SUC0057	026149	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-13T00:00:00Z	7/24/2023 0:00:00	Marina	11.57	25.7	83.2	76.2	79.8	72.4	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											258340.84	026149_10/13/2023	026149_10/13/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.40000000000001	3.8	0.472222222222223	0.00264591439688716	3
22682	Oral methamphetamine	SUC0057	026149	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-15T00:00:00Z	7/24/2023 0:00:00	Marina	11.85	25.8	79.8	72.4	77.5	67.7	2							Day 7-9	Methamphetamine drinking	40	mg_L	""	""											239709.3	026149_10/15/2023	026149_10/15/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.3	4.7	0.328571428571428	0.00178294573643411	4
22702	Oral methamphetamine	SUC0057	026149	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-17T00:00:00Z	7/24/2023 0:00:00	Marina	12.14	25.6	79.9	79.9	78.9	74.1	2							Day 9-11	Methamphetamine drinking	80	mg_L	""	""											246254.3	026149_10/17/2023	026149_10/17/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1	5.8	0.147058823529412	0.0015625	5
22722	Oral methamphetamine	SUC0057	026149	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-19T00:00:00Z	7/24/2023 0:00:00	Marina	12.42	26	78.9	74.1	77.9	67.6	2							Day 11-13	Methamphetamine drinking	80	mg_L	""	""											236396.54	026149_10/19/2023	026149_10/19/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1	6.50000000000001	0.133333333333333	0.00153846153846154	6
22623	Oral methamphetamine	SUC0057	026150	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-09T00:00:00Z	7/24/2023 0:00:00	Marina	11	22.4	83.9	85.3	79.9	84	2							Day 1-3	Methamphetamine drinking	20	mg_L	""	""											299268.32	026150_10/9/2023	026150_10/9/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4	1.3	0.754716981132076	0.00178571428571429	1
22643	Oral methamphetamine	SUC0057	026150	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-11T00:00:00Z	7/24/2023 0:00:00	Marina	11.28	22.3	79.9	84	74.1	83.6	2							Day 3-5	Methamphetamine drinking	20	mg_L	""	""											265497.31	026150_10/11/2023	026150_10/11/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.8	0.399999999999991	0.935483870967743	0.00260089686098655	2
22663	Oral methamphetamine	SUC0057	026150	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-13T00:00:00Z	7/24/2023 0:00:00	Marina	11.57	22.9	82.5	83.6	77.4	83.1	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											278842.79	026150_10/13/2023	026150_10/13/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.09999999999999	0.5	0.910714285714286	0.00445414847161572	3
22683	Oral methamphetamine	SUC0057	026150	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-15T00:00:00Z	7/24/2023 0:00:00	Marina	11.85	22.6	77.4	83.1	71.3	82.4	2							Day 7-9	Methamphetamine drinking	40	mg_L	""	""											244186.72	026150_10/15/2023	026150_10/15/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	6.10000000000001	0.700000000000003	0.897058823529411	0.00539823008849558	4
22703	Oral methamphetamine	SUC0057	026150	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-17T00:00:00Z	7/24/2023 0:00:00	Marina	12.14	22.6	81.8	82.4	76	81.9	2							Day 9-11	Methamphetamine drinking	80	mg_L	""	""											275079.65	026150_10/17/2023	026150_10/17/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.8	0.5	0.920634920634921	0.0102654867256637	5
22723	Oral methamphetamine	SUC0057	026150	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2023-10-19T00:00:00Z	7/24/2023 0:00:00	Marina	12.42	22.8	76	81.9	70.4	80.8	2							Day 11-13	Methamphetamine drinking	80	mg_L	""	""											234666.67	026150_10/19/2023	026150_10/19/2023	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.59999999999999	1.10000000000001	0.835820895522387	0.00982456140350876	6
22614	Oral methamphetamine	SUC0056	026273	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	F	2023-10-09T00:00:00Z	7/31/2023 0:00:00	Marina	10	19.9	84	85.3	81.9	82.8	2							Day 1-3	Methamphetamine drinking	20	mg_L	""	""											345708.55	026273_10/9/2023	026273_10/9/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.09999999999999	2.5	0.456521739130434	0.00105527638190954	1
22634	Oral methamphetamine	SUC0056	026273	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	F	2023-10-11T00:00:00Z	7/31/2023 0:00:00	Marina	10.28	19.3	81.9	82.8	76.9	82.1	2							Day 3-5	Methamphetamine drinking	20	mg_L	""	""											326326.97	026273_10/11/2023	026273_10/11/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5	0.699999999999989	0.877192982456142	0.00259067357512953	2
22654	Oral methamphetamine	SUC0056	026273	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	F	2023-10-13T00:00:00Z	7/31/2023 0:00:00	Marina	10.57	19.2	82.7	82.1	80.6	78.2	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											347167.67	026273_10/13/2023	026273_10/13/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.09999999999999	3.90000000000001	0.349999999999999	0.00218749999999999	3
22674	Oral methamphetamine	SUC0056	026273	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	F	2023-10-15T00:00:00Z	7/31/2023 0:00:00	Marina	10.85	19.5	80.6	78.2	75.2	77.1	2							Day 7-9	Methamphetamine drinking	40	mg_L	""	""											310826.64	026273_10/15/2023	026273_10/15/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.40000000000001	1.09999999999999	0.830769230769232	0.00553846153846155	4
22694	Oral methamphetamine	SUC0056	026273	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	F	2023-10-17T00:00:00Z	7/31/2023 0:00:00	Marina	11.14	19.5	80.9	77.1	78.9	72.2	2							Day 9-11	Methamphetamine drinking	80	mg_L	""	""											327333.85	026273_10/17/2023	026273_10/17/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2	4.90000000000001	0.289855072463768	0.0041025641025641	5
22714	Oral methamphetamine	SUC0056	026273	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	F	2023-10-19T00:00:00Z	7/31/2023 0:00:00	Marina	11.42	19.5	78.9	72.2	73.9	70.7	2							Day 11-13	Methamphetamine drinking	80	mg_L	""	""											299010.79	026273_10/19/2023	026273_10/19/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5	1.5	0.769230769230769	0.0102564102564103	6
22610	Oral methamphetamine	SUC0056	026278	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	M	2023-10-09T00:00:00Z	7/25/2023 0:00:00	Marina	10.85	27.1	84.4	84.3	83.9	75.4	2							Day 1-3	Methamphetamine drinking	20	mg_L	""	""											261297.41	026278_10/9/2023	026278_10/9/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.5	8.89999999999999	0.0531914893617022	0.00018450184501845	1
22630	Oral methamphetamine	SUC0056	026278	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	M	2023-10-11T00:00:00Z	7/25/2023 0:00:00	Marina	11.14	26.8	83.9	75.4	75.4	74.3	2							Day 3-5	Methamphetamine drinking	20	mg_L	""	""											236047.02	026278_10/11/2023	026278_10/11/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.5	1.10000000000001	0.885416666666666	0.00317164179104478	2
22650	Oral methamphetamine	SUC0056	026278	B6NJ-Ppfia3-/- Cyfip2-S968F<J> Hom Poor Breeders	M	2023-10-13T00:00:00Z	7/25/2023 0:00:00	Marina	11.42	26.6	82	74.3	80.8	64.2	2							Day 5-7	Methamphetamine drinking	40	mg_L	""	""											249082.7	026278_10/13/2023	026278_10/13/2023	yes	""	Kumar Lab	""	Ppfia3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.2	10.1	0.106194690265487	0.000902255639097746	3
